"data","memoria","cpu"
"01/20/2021 20:15:52","77.3","17.6"
"01/20/2021 20:16:22","77.0","16.6"
"01/20/2021 20:16:52","76.8","20.9"
"01/20/2021 20:17:22","77.1","17.7"
"01/20/2021 20:17:52","77.0","30.1"
"01/20/2021 20:18:22","76.3","20.0"
"01/20/2021 20:18:52","76.7","18.7"
"01/20/2021 20:19:22","76.3","18.1"
"01/20/2021 20:19:52","76.9","15.4"
"01/20/2021 20:20:22","76.8","13.4"
"01/20/2021 20:20:52","77.1","17.6"
"01/20/2021 20:21:22","76.9","30.7"
"01/20/2021 20:21:52","77.3","17.8"
"01/20/2021 20:22:22","76.4","17.7"
"01/20/2021 20:22:52","76.6","14.3"
"01/20/2021 20:23:22","76.3","15.0"
"01/20/2021 20:23:52","76.3","13.7"
"01/20/2021 20:24:22","76.0","12.7"
"01/20/2021 20:24:52","78.1","29.6"
"01/20/2021 20:25:22","77.8","36.2"
"01/20/2021 20:25:52","78.2","15.1"
"01/20/2021 20:26:22","77.5","18.6"
"01/20/2021 20:26:52","78.0","15.8"
"01/20/2021 20:27:22","77.4","18.3"
"01/20/2021 20:27:52","77.3","16.4"
"01/20/2021 20:28:22","77.1","36.2"
"01/20/2021 20:28:52","76.7","14.6"
"01/20/2021 20:29:22","77.3","16.5"
"01/20/2021 20:29:52","76.8","15.7"
"01/20/2021 20:30:22","77.3","14.3"
"01/20/2021 20:30:52","77.5","21.8"
"01/20/2021 20:31:22","77.5","27.4"
"01/20/2021 20:31:52","76.7","18.5"
"01/20/2021 20:32:23","76.8","14.3"
"01/20/2021 20:32:53","74.2","22.4"
"01/20/2021 20:33:23","77.4","32.9"
"01/20/2021 20:33:53","76.7","14.0"
"01/20/2021 20:34:23","76.7","15.8"
"01/20/2021 20:34:53","76.2","16.8"
"01/20/2021 20:35:23","76.5","12.2"
"01/20/2021 20:35:53","76.7","14.7"
"01/20/2021 20:36:23","73.1","13.0"
"01/20/2021 20:36:53","76.3","25.2"
"01/20/2021 20:37:23","76.2","12.9"
"01/20/2021 20:37:53","76.1","11.0"
"01/20/2021 20:38:23","76.0","3.9"
"01/20/2021 20:38:53","75.8","6.1"
"01/20/2021 20:39:23","72.9","3.9"
"01/20/2021 20:39:53","73.0","5.8"
"01/20/2021 20:40:23","72.9","3.8"
"01/20/2021 20:40:53","73.9","6.4"
"01/20/2021 20:41:23","73.4","7.1"
"01/20/2021 20:41:53","72.9","3.6"
"01/20/2021 20:42:23","74.0","9.0"
"01/20/2021 20:42:53","70.9","21.7"
"01/20/2021 20:43:23","70.7","7.5"
"01/20/2021 20:43:53","70.7","4.2"
"01/20/2021 20:44:23","70.7","6.4"
"01/20/2021 20:44:53","70.5","4.4"
"01/20/2021 20:45:23","70.6","5.9"
"01/20/2021 20:45:53","70.9","4.7"
"01/20/2021 20:46:23","70.5","6.2"
"01/20/2021 20:46:53","71.3","14.3"
"01/20/2021 20:47:23","71.2","6.3"
"01/20/2021 20:47:53","71.2","3.4"
"01/20/2021 20:48:23","71.4","6.6"
"01/20/2021 20:48:53","71.3","3.5"
"01/20/2021 20:49:23","71.2","5.5"
"01/20/2021 20:49:54","71.2","3.2"
"01/20/2021 20:50:24","71.2","5.3"
"01/20/2021 20:50:54","71.6","5.0"
"01/20/2021 20:51:24","71.5","17.4"
"01/20/2021 20:51:54","71.3","4.8"
"01/20/2021 20:52:24","71.4","3.5"
"01/20/2021 20:52:54","71.4","5.5"
"01/20/2021 20:53:24","71.4","3.4"
"01/20/2021 20:53:54","71.3","5.6"
"01/20/2021 20:54:24","71.4","3.4"
"01/20/2021 20:54:54","71.3","5.6"
"01/20/2021 20:55:24","71.3","3.4"
"01/20/2021 20:55:54","71.9","11.6"
"01/20/2021 20:56:24","71.5","6.5"
"01/20/2021 20:56:54","71.5","8.5"
"01/20/2021 20:57:24","71.5","6.3"
"01/20/2021 20:57:54","71.5","9.4"
"01/20/2021 20:58:24","71.4","6.2"
"01/20/2021 20:58:54","72.1","19.3"
"01/20/2021 20:59:24","71.8","24.4"
"01/20/2021 20:59:54","73.1","26.6"
"01/20/2021 21:00:24","72.3","17.6"
"01/20/2021 21:00:54","72.3","10.2"
"01/20/2021 21:01:24","72.2","13.5"
"01/20/2021 21:01:54","72.2","18.1"
"01/20/2021 21:02:24","72.2","22.3"
"01/20/2021 21:02:54","72.9","12.0"
"01/20/2021 21:03:24","73.1","13.4"
"01/20/2021 21:03:54","73.3","11.1"
"01/20/2021 21:04:24","73.3","13.3"
"01/20/2021 21:04:54","73.8","13.9"
"01/20/2021 21:05:24","73.7","12.1"
"01/20/2021 21:05:54","74.0","12.5"
"01/20/2021 21:06:24","74.4","17.3"
"01/20/2021 21:06:54","74.3","13.3"
"01/20/2021 21:07:24","75.5","28.9"
"01/20/2021 21:07:55","75.1","40.2"
"01/20/2021 21:08:25","74.9","19.1"
"01/20/2021 21:08:55","75.0","18.4"
"01/20/2021 21:09:25","75.0","17.3"
"01/20/2021 21:09:55","74.8","35.9"
"01/20/2021 21:10:25","74.9","21.0"
"01/20/2021 21:10:55","75.4","18.8"
"01/20/2021 21:11:25","76.2","28.9"
"01/20/2021 21:11:55","75.2","19.2"
"01/20/2021 21:12:25","75.1","15.6"
"01/20/2021 21:12:55","71.9","20.0"
"01/20/2021 21:13:25","72.0","6.3"
"01/20/2021 21:13:55","75.1","50.1"
"01/20/2021 21:14:25","76.5","56.6"
"01/20/2021 21:14:55","75.7","30.3"
"01/20/2021 21:15:25","75.9","18.4"
"01/20/2021 21:15:55","76.3","22.0"
"01/20/2021 21:16:25","72.0","23.1"
"01/20/2021 21:16:55","66.9","3.8"
"01/20/2021 21:17:25","66.9","5.7"
"01/20/2021 21:17:55","66.8","3.6"
"01/20/2021 21:18:25","66.8","5.5"
"01/20/2021 21:18:55","66.8","3.4"
"01/20/2021 21:19:25","66.8","5.5"
"01/20/2021 21:19:55","66.8","3.6"
"01/20/2021 21:20:25","66.8","5.5"
"01/20/2021 21:20:55","67.2","4.4"
"01/20/2021 21:21:25","66.8","5.5"
"01/20/2021 21:21:55","66.9","3.6"
"01/20/2021 21:22:25","66.9","6.1"
"01/20/2021 21:22:55","66.9","4.1"
"01/20/2021 21:23:25","66.9","5.5"
"01/20/2021 21:23:55","66.9","3.6"
"01/20/2021 21:24:25","66.9","5.6"
"01/20/2021 21:24:55","66.8","3.6"
"01/20/2021 21:25:25","66.8","5.3"
"01/20/2021 21:25:56","67.2","4.3"
"01/20/2021 21:26:26","66.9","5.8"
"01/20/2021 21:26:56","66.9","3.7"
"01/20/2021 21:27:26","66.9","5.6"
"01/20/2021 21:27:56","66.9","3.6"
"01/20/2021 21:28:26","67.8","5.3"
"01/20/2021 21:28:56","66.9","4.0"
"01/20/2021 21:29:26","66.9","3.4"
"01/20/2021 21:29:56","66.9","5.5"
"01/20/2021 21:30:26","66.9","3.4"
"01/20/2021 21:30:56","67.3","7.0"
"01/20/2021 21:31:26","67.0","3.5"
"01/20/2021 21:31:56","67.0","5.8"
"01/20/2021 21:32:26","67.0","3.5"
"01/20/2021 21:32:56","67.0","5.7"
"01/20/2021 21:33:26","66.9","3.7"
"01/20/2021 21:33:56","67.0","5.5"
"01/20/2021 21:34:26","67.0","3.6"
"01/20/2021 21:34:56","67.0","5.6"
"01/20/2021 21:35:26","66.9","3.5"
"01/20/2021 21:35:56","67.3","6.3"
"01/20/2021 21:36:26","67.0","3.8"
"01/20/2021 21:36:56","67.0","5.7"
"01/20/2021 21:37:26","67.0","3.6"
"01/20/2021 21:37:56","66.9","5.6"
"01/20/2021 21:38:26","67.0","3.7"
"01/20/2021 21:38:56","67.0","5.7"
"01/20/2021 21:39:26","67.0","3.6"
"01/20/2021 21:39:56","67.0","5.5"
"01/20/2021 21:40:26","67.0","3.6"
"01/20/2021 21:40:56","67.4","5.1"
"01/20/2021 21:41:26","66.9","5.1"
"01/20/2021 21:41:56","67.0","3.5"
"01/20/2021 21:42:26","67.0","5.7"
"01/20/2021 21:42:56","67.0","3.4"
"01/20/2021 21:43:26","67.0","5.6"
"01/20/2021 21:43:56","67.0","3.3"
"01/20/2021 21:44:26","67.1","6.0"
"01/20/2021 21:44:56","67.0","3.2"
"01/20/2021 21:45:26","67.0","5.7"
"01/20/2021 21:45:56","67.3","4.2"
"01/20/2021 21:46:26","67.1","5.7"
"01/20/2021 21:46:57","67.0","3.5"
"01/20/2021 21:47:27","67.0","5.9"
"01/20/2021 21:47:57","67.0","3.5"
"01/20/2021 21:48:27","67.1","5.7"
"01/20/2021 21:48:57","67.1","3.5"
"01/20/2021 21:49:27","67.1","5.7"
"01/20/2021 21:49:57","67.0","3.4"
"01/20/2021 21:50:27","67.1","5.7"
"01/20/2021 21:50:57","67.5","5.3"
"01/20/2021 21:51:27","67.1","5.6"
"01/20/2021 21:51:57","67.1","3.7"
"01/20/2021 21:52:27","67.9","5.3"
"01/20/2021 21:52:57","67.0","4.3"
"01/20/2021 21:53:27","67.1","3.7"
"01/20/2021 21:53:57","67.1","5.6"
"01/20/2021 21:54:27","67.1","3.7"
"01/20/2021 21:54:57","67.1","5.6"
"01/20/2021 21:55:27","67.1","3.6"
"01/20/2021 21:55:57","67.4","6.0"
"01/20/2021 21:56:27","67.1","3.5"
"01/20/2021 21:56:57","67.1","5.6"
"01/20/2021 21:57:27","67.1","3.6"
"01/20/2021 21:57:57","67.5","6.2"
"01/20/2021 21:58:27","67.5","3.4"
"01/20/2021 21:58:57","67.5","5.6"
"01/20/2021 21:59:27","67.5","4.1"
"01/20/2021 21:59:57","67.5","5.5"
"01/20/2021 22:00:27","67.5","3.4"
"01/20/2021 22:00:57","67.8","6.1"
"01/20/2021 22:01:27","67.5","3.7"
"01/20/2021 22:01:57","67.5","5.7"
"01/20/2021 22:02:27","67.5","3.7"
"01/20/2021 22:02:57","67.6","5.8"
"01/20/2021 22:03:27","67.5","3.7"
"01/20/2021 22:03:57","68.4","5.0"
"01/20/2021 22:04:27","67.6","4.2"
"01/20/2021 22:04:57","67.5","3.4"
"01/20/2021 22:05:27","67.5","5.6"
"01/20/2021 22:05:57","67.8","4.4"
"01/20/2021 22:06:28","67.6","5.8"
"01/20/2021 22:06:58","67.5","3.4"
"01/20/2021 22:07:28","67.6","5.8"
"01/20/2021 22:07:58","67.6","3.4"
"01/20/2021 22:08:28","67.6","5.7"
"01/20/2021 22:08:58","67.6","3.4"
"01/20/2021 22:09:28","67.6","5.6"
"01/20/2021 22:09:58","67.5","3.4"
"01/20/2021 22:10:28","67.6","5.4"
"01/20/2021 22:10:58","67.9","4.7"
"01/20/2021 22:11:28","67.6","5.6"
"01/20/2021 22:11:58","67.6","3.4"
"01/20/2021 22:12:28","67.7","5.8"
"01/20/2021 22:12:58","67.7","3.5"
"01/20/2021 22:13:28","67.7","5.5"
"01/20/2021 22:13:58","67.6","3.4"
"01/20/2021 22:14:28","68.1","12.4"
"01/20/2021 22:14:58","67.8","14.5"
"01/20/2021 22:15:28","67.8","5.6"
"01/20/2021 22:15:58","68.0","4.0"
"01/20/2021 22:16:28","68.1","4.4"
"01/20/2021 22:16:58","68.3","13.3"
"01/20/2021 22:17:28","68.0","33.0"
"01/20/2021 22:17:58","67.7","27.0"
"01/20/2021 22:18:28","68.0","22.9"
"01/20/2021 22:18:58","68.2","22.2"
"01/20/2021 22:19:28","69.4","29.8"
"01/20/2021 22:19:58","69.6","26.3"
"01/20/2021 22:20:28","70.4","22.8"
"01/20/2021 22:20:58","70.1","24.0"
"01/20/2021 22:21:28","70.4","22.3"
"01/20/2021 22:21:58","70.3","19.2"
"01/20/2021 22:22:28","70.3","10.4"
"01/20/2021 22:22:58","70.6","14.2"
"01/20/2021 22:23:28","70.7","25.1"
"01/20/2021 22:23:58","71.2","30.7"
"01/21/2021 10:55:48","65.9","0.0"
"01/21/2021 10:56:18","65.7","4.9"
"01/21/2021 10:56:48","66.1","18.0"
"01/21/2021 10:57:18","66.0","6.2"
"01/21/2021 10:57:56","66.2","0.0"
"01/21/2021 10:59:00","66.1","0.0"
"01/21/2021 10:59:23","66.2","0.0"
"01/21/2021 10:59:53","66.4","13.6"
"01/21/2021 11:02:51","67.2","12.8"
"01/21/2021 11:03:22","67.1","11.7"
"01/21/2021 11:03:52","67.4","9.9"
"01/21/2021 11:04:22","68.0","20.0"
"01/21/2021 11:04:52","67.8","14.9"
"01/21/2021 11:05:22","67.9","15.9"
"01/21/2021 11:05:52","69.5","15.5"
"01/21/2021 11:06:22","70.7","25.2"
"01/21/2021 11:06:52","71.2","12.2"
"01/21/2021 11:07:22","72.0","20.6"
"01/21/2021 11:07:52","71.7","8.5"
"01/21/2021 11:08:22","71.4","8.1"
"01/21/2021 11:08:52","71.4","6.1"
"01/21/2021 11:09:22","71.4","7.9"
"01/21/2021 11:09:52","71.4","5.6"
"01/21/2021 11:10:22","71.5","7.5"
"01/21/2021 11:10:52","71.8","6.6"
"01/21/2021 11:11:22","71.6","8.3"
"01/21/2021 11:11:52","71.7","6.0"
"01/21/2021 11:12:22","72.6","16.9"
"01/21/2021 11:12:52","71.8","9.9"
"01/21/2021 11:13:22","72.2","16.8"
"01/21/2021 11:13:52","72.8","22.8"
"01/21/2021 11:14:22","72.5","13.0"
"01/21/2021 11:14:52","73.1","11.9"
"01/21/2021 11:15:22","73.7","11.4"
"01/21/2021 11:15:52","74.7","28.1"
"01/21/2021 11:16:22","74.2","9.6"
"01/21/2021 11:16:52","74.2","12.3"
"01/21/2021 11:17:22","72.4","12.8"
"01/21/2021 11:17:52","75.3","42.4"
"01/21/2021 11:18:22","75.8","28.8"
"01/21/2021 11:18:52","75.6","27.1"
"01/21/2021 11:19:22","76.2","9.5"
"01/21/2021 11:19:52","75.9","13.4"
"01/21/2021 11:20:22","75.4","6.4"
"01/21/2021 11:20:52","75.9","12.7"
"01/21/2021 11:21:23","75.8","15.1"
"01/21/2021 11:21:53","78.7","37.1"
"01/21/2021 11:22:23","77.6","19.4"
"01/21/2021 11:22:53","77.5","38.1"
"01/21/2021 11:23:23","77.5","29.7"
"01/21/2021 11:23:53","79.6","32.5"
"01/21/2021 11:24:23","79.7","36.9"
"01/21/2021 11:24:53","81.4","30.5"
"01/21/2021 11:25:23","80.4","11.6"
"01/21/2021 11:25:53","80.8","31.9"
"01/21/2021 11:26:23","81.0","23.6"
"01/21/2021 11:26:53","80.5","18.5"
"01/21/2021 11:27:23","80.3","14.4"
"01/21/2021 11:27:53","81.1","19.8"
"01/21/2021 11:28:23","81.5","28.1"
"01/21/2021 11:28:53","81.4","23.9"
"01/21/2021 11:29:23","80.0","14.3"
"01/21/2021 11:29:53","80.6","18.9"
"01/21/2021 11:30:23","80.0","16.5"
"01/21/2021 11:30:53","80.9","22.8"
"01/21/2021 11:31:23","82.9","31.3"
"01/21/2021 11:31:53","82.6","39.9"
"01/21/2021 11:32:23","84.8","16.3"
"01/21/2021 11:32:53","80.5","16.8"
"01/21/2021 11:33:23","81.9","31.9"
"01/21/2021 11:33:53","81.9","35.9"
"01/21/2021 11:34:23","82.1","39.4"
"01/21/2021 11:34:53","79.8","40.7"
"01/21/2021 11:35:23","79.5","44.5"
"01/21/2021 11:35:53","80.1","41.8"
"01/21/2021 11:36:23","80.5","39.9"
"01/21/2021 11:36:53","81.5","31.7"
"01/21/2021 11:37:23","82.6","44.0"
"01/21/2021 11:37:54","83.5","20.3"
"01/21/2021 11:38:24","84.5","25.1"
"01/21/2021 11:38:54","82.8","34.2"
"01/21/2021 11:39:24","82.0","17.3"
"01/21/2021 11:39:54","82.3","42.5"
"01/21/2021 11:40:24","82.3","36.8"
"01/21/2021 11:40:54","82.3","33.9"
"01/21/2021 11:41:24","82.2","38.3"
"01/21/2021 11:41:54","82.2","36.4"
"01/21/2021 11:42:24","82.5","45.0"
"01/21/2021 11:42:54","83.0","41.5"
"01/21/2021 11:43:24","83.3","45.1"
"01/21/2021 11:43:54","83.0","36.9"
"01/21/2021 11:44:24","83.0","48.8"
"01/21/2021 11:44:54","83.4","43.7"
"01/21/2021 11:45:24","83.1","47.6"
"01/21/2021 11:45:54","83.9","42.1"
"01/21/2021 11:46:24","83.5","41.8"
"01/21/2021 11:46:54","83.4","45.9"
"01/21/2021 11:47:24","84.4","46.3"
"01/21/2021 11:47:54","84.4","27.9"
"01/21/2021 11:48:24","84.9","25.7"
"01/21/2021 11:48:54","85.0","34.1"
"01/21/2021 11:49:24","86.5","40.2"
"01/21/2021 11:49:54","84.8","50.9"
"01/21/2021 11:50:24","84.1","15.7"
"01/21/2021 11:50:54","84.4","7.8"
"01/21/2021 11:51:24","84.1","5.6"
"01/21/2021 11:51:54","83.4","9.2"
"01/21/2021 11:52:24","83.7","34.9"
"01/21/2021 11:52:54","83.3","35.9"
"01/21/2021 11:53:24","83.0","36.4"
"01/21/2021 11:53:54","81.5","35.7"
"01/21/2021 11:54:25","83.3","31.1"
"01/21/2021 11:54:55","84.8","32.8"
"01/21/2021 11:55:25","83.8","21.3"
"01/21/2021 11:55:55","84.2","26.8"
"01/21/2021 11:56:25","83.9","19.0"
"01/21/2021 11:56:55","83.9","14.4"
"01/21/2021 11:57:25","84.0","15.4"
"01/21/2021 11:57:55","85.0","25.6"
"01/21/2021 11:58:25","84.7","19.4"
"01/21/2021 11:58:55","84.7","15.3"
"01/21/2021 11:59:25","85.8","37.5"
"01/21/2021 11:59:55","84.9","23.9"
"01/21/2021 12:00:25","85.4","24.8"
"01/21/2021 12:00:55","84.7","23.8"
"01/21/2021 12:01:25","84.7","21.9"
"01/21/2021 12:01:55","84.7","25.0"
"01/21/2021 12:02:25","84.3","19.7"
"01/21/2021 12:02:55","85.0","14.9"
"01/21/2021 12:03:25","85.0","21.6"
"01/21/2021 12:03:55","84.3","38.0"
"01/21/2021 12:04:25","84.1","34.3"
"01/21/2021 12:04:55","84.2","31.7"
"01/21/2021 12:05:25","83.9","25.2"
"01/21/2021 12:05:55","78.6","26.8"
"01/21/2021 12:06:25","78.8","25.4"
"01/21/2021 12:06:55","77.9","31.8"
"01/21/2021 12:07:25","77.5","22.3"
"01/21/2021 12:07:55","77.6","26.2"
"01/21/2021 12:08:25","77.8","24.0"
"01/21/2021 12:08:55","78.4","26.0"
"01/21/2021 12:09:25","78.8","25.2"
"01/21/2021 12:09:55","78.6","27.1"
"01/21/2021 12:10:25","79.1","25.7"
"01/21/2021 12:10:55","80.5","14.5"
"01/21/2021 12:11:26","79.9","9.4"
"01/21/2021 12:11:56","80.3","14.3"
"01/21/2021 12:12:26","80.1","11.3"
"01/21/2021 12:12:56","81.0","14.2"
"01/21/2021 12:13:26","80.6","15.8"
"01/21/2021 12:13:56","81.0","21.3"
"01/21/2021 12:14:26","80.7","7.6"
"01/21/2021 12:14:56","80.6","8.9"
"01/21/2021 12:15:26","80.6","8.0"
"01/21/2021 12:15:56","81.1","8.5"
"01/21/2021 12:16:26","80.9","5.9"
"01/21/2021 12:16:56","81.3","6.7"
"01/21/2021 12:17:26","80.8","7.8"
"01/21/2021 12:17:56","80.8","9.0"
"01/21/2021 12:18:26","80.7","8.9"
"01/21/2021 12:18:56","81.0","9.7"
"01/21/2021 12:19:26","81.2","8.7"
"01/21/2021 12:19:56","81.2","7.0"
"01/21/2021 12:20:26","81.0","9.7"
"01/21/2021 12:20:56","81.4","7.3"
"01/21/2021 12:21:26","81.3","9.1"
"01/21/2021 12:21:56","81.2","6.6"
"01/21/2021 12:22:26","81.3","8.5"
"01/21/2021 12:22:56","81.3","7.4"
"01/21/2021 12:23:26","81.4","9.9"
"01/21/2021 12:23:56","82.5","15.3"
"01/21/2021 12:24:26","84.2","23.1"
"01/21/2021 12:24:56","83.5","8.5"
"01/21/2021 12:25:26","83.2","9.4"
"01/21/2021 12:25:56","83.2","8.4"
"01/21/2021 12:26:26","83.1","8.3"
"01/21/2021 12:26:56","83.2","7.0"
"01/21/2021 12:27:26","83.8","7.9"
"01/21/2021 12:27:56","84.2","13.7"
"01/21/2021 12:28:26","83.9","7.4"
"01/21/2021 12:28:56","83.7","8.5"
"01/21/2021 12:29:26","83.6","5.6"
"01/21/2021 12:29:57","83.5","8.5"
"01/21/2021 12:30:27","83.5","7.2"
"01/21/2021 12:30:57","83.6","8.9"
"01/21/2021 12:31:27","83.6","5.9"
"01/21/2021 12:31:57","83.5","8.2"
"01/21/2021 12:32:27","83.5","6.4"
"01/21/2021 12:32:57","83.4","8.1"
"01/21/2021 12:33:27","83.4","6.2"
"01/21/2021 12:33:57","83.6","9.7"
"01/21/2021 12:34:27","83.6","5.4"
"01/21/2021 12:34:57","83.8","8.9"
"01/21/2021 12:35:27","83.8","5.1"
"01/21/2021 12:35:57","84.0","7.6"
"01/21/2021 12:36:27","84.0","5.5"
"01/21/2021 12:36:57","83.9","7.9"
"01/21/2021 12:37:27","84.2","12.7"
"01/21/2021 12:37:57","84.0","7.7"
"01/21/2021 12:38:27","84.0","7.2"
"01/21/2021 12:38:57","84.1","6.9"
"01/21/2021 12:39:27","83.9","8.3"
"01/21/2021 12:39:57","84.0","5.9"
"01/21/2021 12:40:27","83.8","13.7"
"01/21/2021 12:40:57","83.2","8.9"
"01/21/2021 12:41:27","83.1","8.0"
"01/21/2021 12:41:57","83.2","7.2"
"01/21/2021 12:42:27","83.1","7.9"
"01/21/2021 12:42:57","83.3","7.7"
"01/21/2021 12:43:27","83.0","7.8"
"01/21/2021 12:43:57","83.7","8.7"
"01/21/2021 12:44:27","83.4","8.4"
"01/21/2021 12:44:57","83.5","6.9"
"01/21/2021 12:45:27","83.4","13.5"
"01/21/2021 12:45:57","84.0","10.9"
"01/21/2021 12:46:27","83.3","15.5"
"01/21/2021 12:46:57","82.9","6.8"
"01/21/2021 12:47:28","82.9","11.4"
"01/21/2021 12:47:58","83.0","10.6"
"01/21/2021 12:48:28","82.8","12.4"
"01/21/2021 12:48:58","82.8","10.0"
"01/21/2021 12:49:28","82.9","18.0"
"01/21/2021 12:49:58","82.8","13.3"
"01/21/2021 12:50:28","82.9","11.6"
"01/21/2021 12:50:58","83.1","14.0"
"01/21/2021 12:51:28","82.7","11.6"
"01/21/2021 12:51:58","82.8","13.2"
"01/21/2021 12:52:28","82.8","11.2"
"01/21/2021 12:52:58","82.7","13.0"
"01/21/2021 12:53:28","82.8","11.1"
"01/21/2021 12:53:58","82.7","12.9"
"01/21/2021 12:54:28","82.8","11.0"
"01/21/2021 12:54:58","82.7","13.0"
"01/21/2021 12:55:28","82.9","11.2"
"01/21/2021 12:55:58","83.0","13.7"
"01/21/2021 12:56:28","82.8","11.0"
"01/21/2021 12:56:58","82.9","13.1"
"01/21/2021 12:57:28","82.8","11.0"
"01/21/2021 12:57:58","82.8","13.6"
"01/21/2021 12:58:28","82.7","11.7"
"01/21/2021 12:58:58","82.8","13.0"
"01/21/2021 12:59:28","82.7","11.3"
"01/21/2021 12:59:58","82.8","12.7"
"01/21/2021 13:00:28","82.8","11.4"
"01/21/2021 13:00:58","82.9","12.9"
"01/21/2021 13:01:28","83.0","12.5"
"01/21/2021 13:01:58","82.8","11.1"
"01/21/2021 13:02:28","82.9","13.1"
"01/21/2021 13:02:58","82.9","11.4"
"01/21/2021 13:03:28","82.9","13.0"
"01/21/2021 13:03:58","82.7","11.0"
"01/21/2021 13:04:28","82.9","14.4"
"01/21/2021 13:04:59","82.7","11.6"
"01/21/2021 13:05:29","82.8","13.1"
"01/21/2021 13:05:59","83.1","11.4"
"01/21/2021 13:06:29","82.8","12.9"
"01/21/2021 13:06:59","82.9","11.2"
"01/21/2021 13:07:29","82.8","13.3"
"01/21/2021 13:07:59","82.7","11.0"
"01/21/2021 13:08:29","82.8","13.0"
"01/21/2021 13:08:59","82.8","11.2"
"01/21/2021 13:09:29","82.8","13.1"
"01/21/2021 13:09:59","82.7","11.3"
"01/21/2021 13:10:29","82.8","13.2"
"01/21/2021 13:10:59","82.9","12.0"
"01/21/2021 13:11:29","83.0","12.9"
"01/21/2021 13:11:59","82.9","11.2"
"01/21/2021 13:12:29","83.6","12.5"
"01/21/2021 13:12:59","82.9","11.6"
"01/21/2021 13:13:29","82.9","11.6"
"01/21/2021 13:13:59","82.9","13.5"
"01/21/2021 13:14:29","82.9","11.0"
"01/21/2021 13:14:59","82.9","13.4"
"01/21/2021 13:15:29","83.0","11.5"
"01/21/2021 13:15:59","83.0","13.5"
"01/21/2021 13:16:29","82.8","11.3"
"01/21/2021 13:16:59","82.9","13.6"
"01/21/2021 13:17:29","82.9","11.3"
"01/21/2021 13:17:59","82.8","13.3"
"01/21/2021 13:18:29","82.8","11.5"
"01/21/2021 13:18:59","82.8","13.2"
"01/21/2021 13:19:29","82.8","11.8"
"01/21/2021 13:19:59","82.9","13.2"
"01/21/2021 13:20:29","82.9","11.2"
"01/21/2021 13:20:59","82.9","14.8"
"01/21/2021 13:21:29","82.9","10.7"
"01/21/2021 13:21:59","82.9","9.9"
"01/21/2021 13:22:29","82.9","7.7"
"01/21/2021 13:23:00","83.0","9.6"
"01/21/2021 13:23:30","83.0","8.0"
"01/21/2021 13:24:00","83.8","9.0"
"01/21/2021 13:24:30","82.7","8.6"
"01/21/2021 13:25:00","82.8","7.5"
"01/21/2021 13:25:30","82.9","9.6"
"01/21/2021 13:26:00","83.1","7.9"
"01/21/2021 13:26:30","82.9","9.2"
"01/21/2021 13:27:00","83.0","7.2"
"01/21/2021 13:27:30","83.0","9.4"
"01/21/2021 13:28:00","82.8","7.5"
"01/21/2021 13:28:30","82.8","9.1"
"01/21/2021 13:29:00","83.0","7.3"
"01/21/2021 13:29:30","83.0","9.2"
"01/21/2021 13:30:00","83.0","7.1"
"01/21/2021 13:30:30","83.1","9.5"
"01/21/2021 13:31:00","83.1","8.0"
"01/21/2021 13:31:30","83.1","9.4"
"01/21/2021 13:32:00","83.1","7.5"
"01/21/2021 13:32:30","82.9","10.4"
"01/21/2021 13:33:00","82.9","7.3"
"01/21/2021 13:33:30","83.0","9.4"
"01/21/2021 13:34:00","82.9","7.3"
"01/21/2021 13:34:30","82.9","9.8"
"01/21/2021 13:35:00","82.9","7.7"
"01/21/2021 13:35:30","83.4","9.4"
"01/21/2021 13:36:00","83.3","8.3"
"01/21/2021 13:36:30","84.1","7.5"
"01/21/2021 13:37:00","83.0","9.3"
"01/21/2021 13:37:30","83.0","7.4"
"01/21/2021 13:38:00","83.0","9.6"
"01/21/2021 13:38:30","83.1","7.5"
"01/21/2021 13:39:00","83.1","9.4"
"01/21/2021 13:39:30","83.4","7.6"
"01/21/2021 13:40:00","83.2","9.7"
"01/21/2021 13:40:31","83.5","7.8"
"01/21/2021 13:41:01","83.1","10.6"
"01/21/2021 13:41:31","83.0","7.5"
"01/21/2021 13:42:01","83.1","9.3"
"01/21/2021 13:42:31","83.0","7.6"
"01/21/2021 13:43:01","83.0","9.5"
"01/21/2021 13:43:31","83.0","8.2"
"01/21/2021 13:44:01","82.9","9.6"
"01/21/2021 13:44:31","82.8","7.6"
"01/21/2021 13:45:01","83.1","9.8"
"01/21/2021 13:45:31","83.4","7.9"
"01/21/2021 13:46:01","84.1","16.0"
"01/21/2021 13:46:31","89.3","35.4"
"01/21/2021 13:47:01","83.6","41.5"
"01/21/2021 13:47:31","85.6","34.5"
"01/21/2021 13:48:01","85.0","31.9"
"01/21/2021 13:48:31","88.2","39.2"
"01/21/2021 13:49:01","87.5","40.7"
"01/21/2021 13:49:31","86.4","26.3"
"01/21/2021 13:50:01","86.7","28.3"
"01/21/2021 13:50:31","87.0","38.7"
"01/21/2021 13:51:01","87.0","48.8"
"01/21/2021 13:51:31","86.7","23.2"
"01/21/2021 13:52:01","86.1","17.3"
"01/21/2021 13:52:31","85.8","8.7"
"01/21/2021 13:53:01","85.6","6.3"
"01/21/2021 13:53:31","86.6","8.1"
"01/21/2021 13:54:01","85.7","7.1"
